component_key,component_name,qualifier,path,metric_key,metric_name,value
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,high_impact_accepted_issues,Blocker and High Severity Accepted Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,info_violations,Info Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,issues_in_sandbox,Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,last_commit_date,Date of Last Commit,1772721814000
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,major_violations,Major Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,minor_violations,Minor Issues,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_accepted_issues,New Accepted Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_blocker_violations,New Blocker Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_bugs,New Bugs,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_code_smells,New Code Smells,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_critical_violations,New Critical Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_development_cost,Development Cost on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_duplicated_blocks,Duplicated Blocks on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_duplicated_lines,Duplicated Lines on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_info_violations,New Info Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_issues_in_sandbox,New Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_lines,New Lines,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_major_violations,New Major Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_minor_violations,New Minor Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_hotspots,New Security Hotspots,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_hotspots_reviewed_status,Security Review Reviewed Status on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_hotspots_to_review_status,Security Review To Review Status on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_security_review_rating,Security Review Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_blocker_issues,New Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_high_issues,New High Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_info_issues,New Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_low_issues,New Low Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_maintainability_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_maintainability_issues,New Maintainability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_maintainability_remediation_effort,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_medium_issues,New Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_reliability_issues,New Reliability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_security_issues,New Security Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_security_rating,Security Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_software_quality_security_remediation_effort,Security Remediation Effort on New Code,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_sqale_debt_ratio,Technical Debt Ratio on New Code,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_technical_debt,Added Technical Debt,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_violations,New Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,new_vulnerabilities,New Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,open_issues,Open Issues,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,reopened_issues,Reopened Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_hotspots,Security Hotspots,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_hotspots_reviewed_status,Security Review Reviewed Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_hotspots_to_review_status,Security Review To Review Status,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,security_review_rating,Security Review Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,skipped_tests,Skipped Unit Tests,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_blocker_issues,Blocker Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_high_issues,High Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_info_issues,Info Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_low_issues,Low Severity Issues,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_maintainability_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_maintainability_issues,Maintainability Issues,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_maintainability_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_maintainability_remediation_effort,Technical Debt,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_medium_issues,Medium Severity Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_reliability_issues,Reliability Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_reliability_rating,Reliability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_reliability_remediation_effort,Reliability Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_security_issues,Security Issues,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_security_rating,Security Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,software_quality_security_remediation_effort,Security Remediation Effort,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,sqale_debt_ratio,Technical Debt Ratio,0.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,sqale_index,Technical Debt,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,sqale_rating,Maintainability Rating,1.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,test_errors,Unit Test Errors,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,test_execution_time,Unit Test Duration,96
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,test_failures,Unit Test Failures,0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,test_success_density,Unit Test Success (%),100.0
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,tests,Unit Tests,20
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,violations,Issues,1
com.ecommerce:ecommerce-backend:src/test/java/com/ecommerce/service/ProductServiceTest.java,ProductServiceTest.java,UTS,src/test/java/com/ecommerce/service/ProductServiceTest.java,vulnerabilities,Vulnerabilities,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,accepted_issues,Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,blocker_violations,Blocker Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,bugs,Bugs,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,classes,Classes,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,code_smells,Code Smells,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,cognitive_complexity,Cognitive Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,comment_lines,Comment Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,comment_lines_density,Comments (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,complexity,Cyclomatic Complexity,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,confirmed_issues,Confirmed Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,critical_violations,Critical Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,development_cost,Development Cost,630
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,duplicated_blocks,Duplicated Blocks,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,duplicated_files,Duplicated Files,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,duplicated_lines,Duplicated Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,duplicated_lines_density,Duplicated Lines (%),0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,effort_to_reach_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,effort_to_reach_software_quality_maintainability_rating_a,Effort to Reach Maintainability Rating A,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,false_positive_issues,False Positive Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,files,Files,1
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,functions,Functions,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,high_impact_accepted_issues,Blocker and High Severity Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,info_violations,Info Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,issues_in_sandbox,Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,last_commit_date,Date of Last Commit,1772668306000
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,lines,Lines,27
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,major_violations,Major Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,minor_violations,Minor Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,ncloc,Lines of Code,21
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_accepted_issues,New Accepted Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_blocker_violations,New Blocker Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_bugs,New Bugs,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_code_smells,New Code Smells,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_conditions_to_cover,Conditions to Cover on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_critical_violations,New Critical Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_development_cost,Development Cost on New Code,0.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_duplicated_blocks,Duplicated Blocks on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_duplicated_lines,Duplicated Lines on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_info_violations,New Info Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_issues_in_sandbox,New Issues in Sandbox,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_lines,New Lines,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_lines_to_cover,Lines to Cover on New Code,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_maintainability_rating,Maintainability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_major_violations,New Major Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_minor_violations,New Minor Issues,0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_reliability_rating,Reliability Rating on New Code,1.0
com.ecommerce:ecommerce-backend:src/main/java/com/ecommerce/dto/RegisterRequest.java,RegisterRequest.java,FIL,src/main/java/com/ecommerce/dto/RegisterRequest.java,new_reliability_remediation_effort,Reliability Remediation Effort on New Code,0
